"BEGIN_YEARMONTH","BEGIN_DAY","END_YEARMONTH","END_DAY","EVENT_ID","STATE","YEAR","MONTH_NAME","INJURIES_DIRECT","INJURIES_INDIRECT","DEATHS_DIRECT","DEATHS_INDIRECT","DAMAGE_PROPERTY","DAMAGE_CROPS","TOR_F_SCALE","TOR_LENGTH","TOR_WIDTH","BEGIN_RANGE","BEGIN_AZIMUTH","BEGIN_LOCATION","END_RANGE","END_AZIMUTH","END_LOCATION","BEGIN_LAT","BEGIN_LON","END_LAT","END_LON"
201004,23,201004,23,225027,"MISSOURI",2010,"April",0,0,0,0,0,0,"EF0",0.11,10,3,"SW","SILEX",0,"W","MILLWOOD",39.0993,-91.1096,39.1006,-91.1083
201004,23,201004,23,225029,"MISSOURI",2010,"April",0,0,0,0,0,0,"EF0",0.14,10,2,"NNE","SILEX",2,"NNE","SILEX",39.1583,-91.0586,39.1598,-91.0571
201005,21,201005,21,222804,"WYOMING",2010,"May",0,0,0,0,NA,NA,"EF0",0.25,20,20,"NNW","WHEATLAND",20,"NNW","WHEATLAND",42.3174,-105.1195,42.3174,-105.1195
201009,25,201009,25,262873,"KANSAS",2010,"September",0,0,0,0,0,0,"EF0",0.49,50,3,"ENE","BUTTERMILK",4,"E","BUTTERMILK",37.11,-99.27,37.107,-99.262
201007,6,201007,6,248611,"LOUISIANA",2010,"July",0,0,0,0,10000,0,"EF0",0.1,25,3,"W","GENTILLY",3,"W","GENTILLY",30.0156,-90.077,30.0156,-90.077
201009,1,201009,1,261050,"SOUTH DAKOTA",2010,"September",0,0,0,0,0,0,"EF0",0.37,20,6,"W","TULARE",6,"W","TULARE",44.74,-98.63,44.7402,-98.6224
201009,1,201009,1,261057,"SOUTH DAKOTA",2010,"September",0,0,0,0,0,0,"EF0",0.32,20,4,"W","TULARE",4,"W","TULARE",44.74,-98.59,44.7397,-98.5836
201006,5,201006,5,224128,"VERMONT",2010,"June",0,0,0,0,25000,0,"EF1",2.09,83,2,"W","CRAFTSBURY COMMON",1,"SW","CRAFTSBURY COMMON",44.62,-72.42,44.61,-72.38
201004,25,201004,25,218990,"NORTH CAROLINA",2010,"April",0,0,0,0,20000,0,"EF1",1.5,60,2,"NNE","HAYESVILLE",2,"NNE","HAYESVILLE",35.08,-83.82,35.08,-83.82
201004,5,201004,5,224872,"ILLINOIS",2010,"April",0,0,0,0,0,0,"EF0",0.18,10,2,"W","HILLSBORO",2,"W","HILLSBORO",39.1452,-89.5238,39.1462,-89.5206
201004,23,201004,23,225024,"MISSOURI",2010,"April",0,0,0,0,0,0,"EF0",0.1,10,3,"NNE","PENDLETON",3,"NNE","PENDLETON",38.857,-91.2067,38.8581,-91.2055
201004,24,201004,24,225154,"ALABAMA",2010,"April",0,0,0,0,0,0,"EF0",0.08,30,5,"S","SILOAM",5,"S","SILOAM",32.3645,-88.2842,32.3645,-88.2842
201004,8,201004,8,228924,"FLORIDA",2010,"April",0,0,0,0,NA,NA,"EF0",1,75,5,"SSW","QUINCY",5,"SSW","QUINCY",30.5131,-84.6022,30.5131,-84.6022
201004,24,201004,24,225157,"ALABAMA",2010,"April",0,0,0,0,60000,0,"EF0",5.83,100,5,"NNE","GREENSBORO",2,"SW","HOGGLESVILLE",32.7628,-87.5461,32.8335,-87.4912
201009,9,201009,9,253157,"MONTANA",2010,"September",0,0,0,0,0,0,"EF0",0.25,10,5,"WSW","HARLOWTON BAXTER ARP",5,"WSW","HARLOWTON BAXTER ARP",46.27,-109.96,46.27,-109.96
201006,21,201006,21,246899,"NORTH DAKOTA",2010,"June",0,0,0,0,NA,NA,"EF0",2.39,75,3,"ENE","OAKWOOD",6,"ENE","OAKWOOD",48.44,-97.21,48.45,-97.16
201007,13,201007,13,250467,"NORTH CAROLINA",2010,"July",0,0,0,0,250000,NA,"EF1",0.28,100,2,"ESE","DENVER",2,"E","DENVER",35.523,-80.997,35.527,-80.996
201006,25,201006,25,245832,"IOWA",2010,"June",0,0,0,0,5e+05,0,"EF2",5.18,450,3,"WSW","LITTLE ROCK",4,"SSE","LITTLE ROCK",43.44,-95.951,43.404,-95.8605
201006,25,201006,25,246149,"IOWA",2010,"June",0,0,0,0,20000,NA,"EF1",1.22,100,2,"S","LITTLE ROCK",3,"SSE","LITTLE ROCK",43.425,-95.897,43.414,-95.878
201006,21,201006,21,227325,"MINNESOTA",2010,"June",0,0,0,0,NA,NA,"EF0",2.15,100,3,"WSW","FLORIAN",1,"SW","FLORIAN",48.43,-96.69,48.4398,-96.6454
201006,21,201006,21,227338,"MINNESOTA",2010,"June",0,0,0,0,0,0,"EF0",0.1,25,6,"N","REDLAKE",6,"N","REDLAKE",47.95,-95.02,47.95,-95.02
201006,21,201006,21,227350,"NORTH DAKOTA",2010,"June",0,0,0,0,NA,NA,"EF0",7,100,5,"SW","KEMPTON",1,"NE","NORTHWOOD",47.77,-97.69,47.7402,-97.5548
201007,24,201007,24,254075,"NEW YORK",2010,"July",0,0,0,0,5e+06,0,"EF2",7.61,150,2,"SSW","WESTFIELD",1,"NNW","PT CHAUTAUQUA",42.2938,-79.586,42.2433,-79.4538
201007,24,201007,24,254083,"NEW YORK",2010,"July",0,0,0,0,2e+06,0,"EF1",7.78,100,1,"SSE","CARROLLTON",1,"NNW","ALLEGANY",42.1093,-78.6414,42.0928,-78.4912
201007,24,201007,24,254094,"NEW YORK",2010,"July",0,0,0,0,1e+06,0,"EF1",1.17,50,2,"WSW","GREAT VLY",0,"WSW","GREAT VLY",42.2138,-78.6608,42.2171,-78.6383
201006,25,201006,25,245750,"MINNESOTA",2010,"June",0,0,0,0,0,0,"EF0",0.24,50,10,"N","STORDEN",11,"N","STORDEN",44.2,-95.3,44.202,-95.296
201007,18,201007,18,253143,"MICHIGAN",2010,"July",0,0,0,0,8000,0,"EF0",0.08,100,2,"SSE","LAKE CADILLAC",2,"SSE","LAKE CADILLAC",44.2,-85.41,44.1997,-85.4085
201006,1,201006,1,241880,"IOWA",2010,"June",0,0,0,0,0,0,"EF0",0.3,50,3,"WNW","SANBORN",3,"WNW","SANBORN",43.2,-95.733,43.2,-95.727
201006,26,201006,26,246400,"SOUTH DAKOTA",2010,"June",0,0,0,0,0,0,"EF0",0.25,50,1,"W","CARTHAGE",0,"W","CARTHAGE",44.17,-97.73,44.17,-97.725
201007,19,201007,19,249366,"MISSOURI",2010,"July",0,0,0,0,500,0,"EF0",0.1,25,5,"E","PRINCETON",5,"E","PRINCETON",40.4,-93.485,40.4,-93.485
201006,25,201006,25,246155,"IOWA",2010,"June",0,0,0,0,0,0,"EF0",0.2,50,3,"SSW","SHELDON",3,"SSW","SHELDON",43.14,-95.9,43.138,-95.897
201006,25,201006,25,246156,"IOWA",2010,"June",0,0,0,0,0,0,"EF0",0.58,200,2,"NW","PHILBY",1,"NW","PHILBY",43.09,-95.85,43.084,-95.842
201006,26,201006,26,229044,"NORTH DAKOTA",2010,"June",0,0,0,0,NA,NA,"EF1",6,200,1,"NW","GRAFTON",5,"E","GRAFTON",48.43,-97.42,48.42,-97.291
201006,2,201006,2,247792,"TEXAS",2010,"June",0,0,0,0,0,1000,"EF0",0.47,20,4,"NNE","CHAPMAN RANCH",4,"NNE","CHAPMAN RANCH",27.6343,-97.4542,27.6374,-97.4474
201006,2,201006,2,247794,"TEXAS",2010,"June",0,0,0,0,0,1000,"EF0",0.25,20,1,"NE","BONNIE VIEW",2,"NE","BONNIE VIEW",28.1846,-97.2825,28.1829,-97.2788
201006,2,201006,2,247795,"TEXAS",2010,"June",0,0,0,0,250000,0,"EF2",3.76,500,5,"WNW","ROCKPORT",3,"WSW","ROCKPORT",28.0499,-97.1254,28,-97.1006
201006,2,201006,2,247797,"TEXAS",2010,"June",0,0,0,0,20000,0,"EF1",5.06,440,3,"ESE","TYNAN",2,"SSW","PAPALOTE",28.1545,-97.7023,28.1412,-97.6206
201012,31,201012,31,275088,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF1",6.6,50,3,"NW","OERMANN",2,"SW","BYRNESVILLE",38.3282,-90.7571,38.3827,-90.6571
201009,27,201009,27,261986,"VIRGINIA",2010,"September",1,0,0,0,20000,0,"EF0",0.45,30,1,"N","KENDALL GROVE",1,"SE","MACHIPONGO",37.39,-75.92,37.3937,-75.9133
201011,30,201011,30,266952,"GEORGIA",2010,"November",0,0,0,0,5000,0,"EF0",0.84,50,4,"SE","LOCUST GROVE",4,"ESE","LOCUST GROVE",33.3098,-84.063,33.3192,-84.0536
201010,25,201010,25,263623,"ALABAMA",2010,"October",0,0,0,0,1e+05,0,"EF1",12.07,600,1,"NW","DELMAR",3,"ENE","PLEASANT HILL",34.1786,-87.6088,34.2318,-87.4076
201010,26,201010,26,265745,"KENTUCKY",2010,"October",0,0,0,0,5000,NA,"EF0",1.12,20,2,"SW","MILTON",1,"WSW","MILTON",38.7017,-85.3974,38.7167,-85.3895
201005,24,201005,24,237296,"NORTH DAKOTA",2010,"May",0,0,0,0,NA,NA,"EF0",0.1,10,5,"SSE","VALLEY CITY",5,"SSE","VALLEY CITY",46.8531,-97.9595,46.8531,-97.9595
201010,26,201010,26,266021,"SOUTH CAROLINA",2010,"October",0,0,0,0,NA,NA,"EF0",4.73,40,2,"NE","CLEVELAND",2,"NE","LIMA",35.086,-82.481,35.103,-82.4
201005,1,201005,1,229861,"TENNESSEE",2010,"May",0,0,0,0,10000,0,"EF1",0.61,100,2,"NNW","LUCY",2,"N","LUCY",35.3228,-89.9383,35.3259,-89.9282
201010,26,201010,26,266022,"NORTH CAROLINA",2010,"October",0,0,0,0,10000,NA,"EF0",0.27,30,3,"WSW","FOREST CITY",2,"WSW","FOREST CITY",35.316,-81.922,35.319,-81.919
201010,26,201010,26,262699,"WISCONSIN",2010,"October",0,0,0,0,1e+05,0,"EF1",0.43,100,1,"N","SOMERS",1,"N","SOMERS",42.6638,-87.8996,42.669,-87.8952
201010,26,201010,26,262701,"WISCONSIN",2010,"October",2,0,0,0,1e+06,NA,"EF1",5.4,100,2,"S","STURTEVANT",1,"WNW","DOWNTOWN RACINE",42.669,-87.8952,42.7285,-87.826
201005,2,201005,2,237580,"MISSISSIPPI",2010,"May",0,0,0,0,10000,0,"EF0",1.08,100,1,"WSW","NESBIT",1,"NW","NESBIT",34.8759,-90.0442,34.8896,-90.0349
201010,26,201010,26,265843,"SOUTH CAROLINA",2010,"October",0,0,0,0,NA,NA,"EF0",0.46,200,3,"S","TAMASSEE",3,"S","TAMASSEE",34.827,-83.032,34.828,-83.024
201010,26,201010,26,265847,"NORTH CAROLINA",2010,"October",0,0,0,0,NA,NA,"EF0",0.74,100,5,"WSW","PLATEAU",4,"WSW","PLATEAU",35.566,-81.444,35.573,-81.434
201010,26,201010,26,265838,"SOUTH CAROLINA",2010,"October",0,0,0,0,NA,NA,"EF0",0.8,150,2,"SE","LONG CREEK",3,"SE","LONG CREEK",34.751,-83.225,34.752,-83.211
201005,1,201005,1,229860,"ARKANSAS",2010,"May",0,0,0,0,0,0,"EF0",0.03,25,1,"S","SANDY",1,"S","SANDY",35.7506,-90.4266,35.7508,-90.4262
201005,24,201005,24,237295,"NORTH DAKOTA",2010,"May",0,0,0,0,NA,NA,"EF1",3,50,2,"NNW","KELLOGG",1,"E","GRAFTON",48.4,-97.44,48.42,-97.3782
201010,26,201010,26,266026,"NORTH CAROLINA",2010,"October",0,0,0,0,NA,NA,"EF0",0.42,75,2,"SSE","TERRELL",2,"SE","TERRELL",35.557,-80.962,35.559,-80.955
201010,26,201010,26,266132,"NORTH CAROLINA",2010,"October",0,0,0,0,1e+05,0,"EF0",0.45,40,0,"WSW","RODDY STORE",0,"NW","RODDY STORE",35.268,-82.038,35.271,-82.031
201011,30,201011,30,266534,"GEORGIA",2010,"November",0,0,0,0,5e+06,0,"EF2",2.11,100,1,"WSW","HOG MTN",1,"N","HOG MTN",34.0426,-83.9505,34.0695,-83.9331
201012,31,201012,31,275089,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF0",0.86,50,2,"ENE","MURPHY",3,"NE","MURPHY",38.4918,-90.4706,38.5024,-90.4622
201010,26,201010,26,265753,"KENTUCKY",2010,"October",0,0,0,0,40000,NA,"EF1",1.49,60,1,"SSW","MT VICTOR",1,"ESE","MT VICTOR",36.9637,-86.3897,36.9758,-86.3672
201011,30,201011,30,266951,"GEORGIA",2010,"November",0,0,0,0,250000,0,"EF0",1.74,50,4,"WSW","JENKINSBURG",2,"WSW","JENKINSBURG",33.2915,-84.0838,33.3098,-84.063
201012,31,201012,31,272949,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF2",11.38,370,3,"S","MOSELLE",2,"S","PACIFIC",38.3399,-90.8899,38.4526,-90.7366
201012,31,201012,31,272957,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF1",2.71,100,0,"WSW","ST LOUIS",3,"NE","ST LOUIS",38.6494,-90.2537,38.6724,-90.2131
201012,31,201012,31,273512,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF0",1.96,50,2,"WSW","AUGUSTA",2,"NW","AUGUSTA",38.5631,-90.9232,38.5911,-90.9169
201012,31,201012,31,273514,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF0",0.36,50,2,"ENE","KRAKOW",2,"SW","SOUTH PT",38.5059,-91.0123,38.5094,-91.0074
201010,26,201010,26,265748,"KENTUCKY",2010,"October",0,0,0,0,15000,NA,"EF0",0.09,75,3,"SW","MT WASHINGTON",3,"SW","MT WASHINGTON",38.0214,-85.5913,38.022,-85.5898
201012,31,201012,31,275086,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF1",6.36,100,2,"SE","JAKE PRAIRIE",2,"SE","OAK HILL",38.1471,-91.4952,38.1919,-91.3929
201010,25,201010,25,264224,"GEORGIA",2010,"October",0,0,0,0,40000,0,"EF0",0.17,75,2,"NNE","KEITH",2,"NNE","KEITH",34.9458,-85.0404,34.9464,-85.0374
201005,23,201005,23,230547,"KANSAS",2010,"May",0,0,0,0,0,0,"EF0",0.05,10,3,"SE","RULETON",3,"SE","RULETON",39.29,-101.84,39.29,-101.84
201005,23,201005,23,230550,"KANSAS",2010,"May",0,0,0,0,0,0,"EF0",2,25,5,"N","BROWNVILLE",6,"S","BREWSTER",39.2557,-101.3645,39.2774,-101.3886
201005,23,201005,23,230554,"KANSAS",2010,"May",0,0,0,0,25000,0,"EF1",6.36,50,9,"NNE","GOODLAND ARPT",14,"N","GOODLAND ARPT",39.483,-101.6225,39.5671,-101.6706
201005,23,201005,23,230556,"KANSAS",2010,"May",0,0,0,0,0,0,"EF0",1.87,25,13,"NNE","GOODLAND ARPT",15,"NNE","GOODLAND ARPT",39.5384,-101.5834,39.5654,-101.5849
201008,30,201008,30,257067,"FLORIDA",2010,"August",0,0,0,0,500,0,"EF0",0.1,15,1,"S","KEY LARGO PT ARPT",1,"S","KEY LARGO PT ARPT",25.0898,-80.4307,25.0898,-80.4307
201005,3,201005,3,236974,"SOUTH CAROLINA",2010,"May",0,0,0,0,10000,NA,"EF0",1.09,75,3,"ESE","FAIRS XRDS",4,"ESE","FAIRS XRDS",34.26,-82.381,34.262,-82.362
201007,23,201007,23,252004,"SOUTH DAKOTA",2010,"July",0,0,0,0,0,0,"EF0",0.1,50,14,"ESE","EAGLE",15,"ESE","EAGLE",43.52,-98.8,43.52,-98.798
201007,23,201007,23,252007,"SOUTH DAKOTA",2010,"July",0,0,0,0,0,0,"EF0",0.2,50,5,"ENE","HERRICK",5,"ENE","HERRICK",43.15,-99.1,43.15,-99.096
201007,6,201007,6,249079,"SOUTH DAKOTA",2010,"July",0,0,0,0,0,0,"EF0",0.25,50,7,"SSW","PUKWANA",7,"SSW","PUKWANA",43.69,-99.23,43.69,-99.225
201007,17,201007,17,249953,"MINNESOTA",2010,"July",0,0,0,0,0,0,"EF0",0.5,50,5,"SSW","CURRANT LAKE",5,"SSW","CURRANT LAKE",44.07,-96,44.07,-95.99
201005,10,201005,10,220422,"KANSAS",2010,"May",0,0,0,0,0,0,"EF0",2.18,25,8,"S","RUSSELL SPGS",8,"SSE","RUSSELL SPGS",38.8102,-101.1443,38.8197,-101.1057
201005,10,201005,10,220423,"KANSAS",2010,"May",0,0,0,0,0,0,"EF0",1.28,25,10,"W","ELKADER",9,"W","ELKADER",38.7805,-101.0555,38.7929,-101.0378
201005,25,201005,25,230915,"KANSAS",2010,"May",0,0,0,0,25000,0,"EF1",9.9,50,11,"SE","GOVE",17,"SSE","QUINTER",38.844,-100.3357,38.8358,-100.152
201007,6,201007,6,249083,"SOUTH DAKOTA",2010,"July",0,0,0,0,0,0,"EF0",0.5,50,8,"E","EAGLE",8,"E","EAGLE",43.56,-98.92,43.56,-98.93
201005,25,201005,25,230912,"KANSAS",2010,"May",0,0,0,0,0,0,"EF0",4.77,75,14,"SW","GOVE",9,"SW","GOVE",38.83,-100.68,38.8701,-100.6078
201007,6,201007,6,249087,"SOUTH DAKOTA",2010,"July",0,0,0,0,0,0,"EF0",1,50,13,"ESE","EAGLE",14,"ESE","EAGLE",43.5,-98.84,43.5,-98.82
201010,27,201010,27,264049,"NORTH CAROLINA",2010,"October",0,0,0,0,30000,0,"EF0",2.87,50,2,"WNW","GREYSTONE",1,"SW","MIDDLEBURG",36.38,-78.38,36.39,-78.33
201009,30,201009,30,258084,"MARYLAND",2010,"September",0,0,0,0,15000,0,"EF0",0.93,200,2,"E","LAKE SHR",1,"WSW","PINEHURST",39.1,-76.45,39.1134,-76.4492
201005,16,201005,16,220416,"NEBRASKA",2010,"May",0,0,0,0,0,0,"EF0",0.25,10,17,"NNW","PARKS",17,"NNW","PARKS",40.28,-101.83,40.28,-101.83
201011,3,201011,3,266394,"LOUISIANA",2010,"November",0,0,0,0,0,0,"EF0",0.25,25,2,"SW","DES ALLEMANDS",2,"SW","DES ALLEMANDS",29.8095,-90.4936,29.8095,-90.4936
201001,21,201001,21,203805,"FLORIDA",2010,"January",0,0,0,0,NA,NA,"EF0",0.14,100,1,"SW","CALLAHAN",1,"SW","CALLAHAN",30.56,-81.83,30.5615,-81.8285
201007,11,201007,11,232206,"SOUTH CAROLINA",2010,"July",0,0,0,0,12000,0,"EF0",2.76,60,2,"NNW","WOODROE",1,"SSW","WOODROE",34.1257,-80.393,34.086,-80.3884
201007,11,201007,11,232210,"SOUTH CAROLINA",2010,"July",0,0,0,0,4000,0,"EF0",4.22,60,3,"NW","DUBOSE",2,"WNW","BRENT",34.086,-80.3884,34.0256,-80.3776
201007,20,201007,20,253812,"MISSOURI",2010,"July",0,0,0,0,0,0,"EF0",0.58,40,2,"S","MEXICO MEM ARPT",2,"S","MEXICO MEM ARPT",39.1446,-91.835,39.143,-91.8243
201012,31,201012,31,269698,"MISSOURI",2010,"December",0,0,0,0,2e+05,0,"EF2",2.63,200,4,"E","CHILTON",5,"NW","ELLSINORE",36.9407,-90.8514,36.9699,-90.8209
201007,12,201007,12,232145,"SOUTH CAROLINA",2010,"July",0,0,0,0,8000,0,"EF0",1.93,60,2,"S","SPRING DELL",1,"NW","FOSTERS XRDS",34.789,-80.872,34.789,-80.838
201007,12,201007,12,232146,"SOUTH CAROLINA",2010,"July",0,0,0,0,80000,0,"EF1",2.6,440,2,"NE","CLAREMONT",1,"NNE","PINCKNEY XRDS",33.991,-80.541,33.996,-80.496
201007,6,201007,6,249098,"SOUTH DAKOTA",2010,"July",0,0,0,0,0,0,"EF0",1.47,100,3,"ENE","HARRISON",3,"E","HARRISON",43.45,-98.48,43.43,-98.47
201007,21,201007,21,252558,"ILLINOIS",2010,"July",0,0,0,0,0,0,"EF0",0.09,10,1,"N","SIDELL",1,"N","SIDELL",39.9321,-87.8187,39.9318,-87.817
201009,22,201009,22,256274,"OHIO",2010,"September",0,0,0,0,NA,0,"EF0",0.06,50,1,"W","TAYLOR",1,"W","TAYLOR",39.98,-82.85,39.9801,-82.8489
201010,25,201010,25,264213,"GEORGIA",2010,"October",0,0,0,0,250000,0,"EF1",4.3,150,2,"WNW","SULPHUR SPGS STATION",2,"E","RISING FAWN",34.7436,-85.5602,34.75,-85.4848
201011,17,201011,17,267589,"NEW YORK",2010,"November",0,0,0,0,4000,0,"EF1",1.87,300,1,"NNE","MELLENVILLE",1,"NNE","PULVERS",42.2661,-73.6643,42.29,-73.6472
201010,27,201010,27,264951,"GEORGIA",2010,"October",0,0,0,0,425000,0,"EF0",0.79,75,3,"SSE","UNIVETER",2,"SSW","HICKORY FLAT",34.149,-84.4472,34.155,-84.4353
201012,31,201012,31,266454,"LOUISIANA",2010,"December",0,0,0,0,20000,0,"EF0",0.38,50,3,"SSE","ROGERS",3,"SE","ROGERS",31.4846,-92.2055,31.4856,-92.1992
201006,17,201006,17,228269,"WISCONSIN",2010,"June",0,0,0,0,208000,0,"EF1",2.28,25,1,"W","CREAM",1,"E","CREAM",44.32,-91.79,44.3193,-91.7438
201010,26,201010,26,264111,"VIRGINIA",2010,"October",0,0,0,0,5000,0,"EF0",5.44,200,1,"W","AIKEN SUMMIT",5,"ENE","BOXWOOD",36.6013,-79.72,36.649,-79.642
201010,26,201010,26,267478,"VIRGINIA",2010,"October",0,0,0,0,20000,0,"EF0",5.44,200,4,"NW","CASCADE",0,"E","WEST FORK",36.6013,-79.72,36.6489,-79.642
201005,10,201005,10,220263,"KANSAS",2010,"May",0,0,0,0,125000,NA,"EF1",0.66,300,4,"E","HUNNEWELL",5,"SE","SOUTH HAVEN",36.9991,-97.3452,37.006,-97.3322
201009,27,201009,27,261866,"NORTH CAROLINA",2010,"September",0,0,0,0,4e+05,0,"EF1",2.59,75,2,"ENE","BRINDLETOWN",4,"SSE","GLEN ALPINE",35.647,-81.787,35.68,-81.765
201007,27,201007,27,254116,"MICHIGAN",2010,"July",0,0,0,0,3000,0,"EF0",0.23,90,1,"ENE","VULCAN",1,"WNW","LORETTO",45.7853,-87.8473,45.7854,-87.8425
201007,27,201007,27,254113,"MICHIGAN",2010,"July",0,0,0,0,10000,0,"EF0",0.33,100,1,"WNW","VULCAN",1,"NW","VULCAN",45.7859,-87.8853,45.788,-87.8793
201008,3,201008,3,255983,"SOUTH DAKOTA",2010,"August",0,0,0,0,0,0,"EF0",0.43,50,6,"ENE","PLANO",6,"ENE","PLANO",43.84,-97.82,43.845,-97.815
201008,3,201008,3,255984,"SOUTH DAKOTA",2010,"August",0,0,0,0,0,0,"EF0",0.43,50,8,"W","EPIPHANY",8,"W","EPIPHANY",43.845,-97.815,43.85,-97.81
201008,3,201008,3,259454,"WYOMING",2010,"August",0,0,0,0,1000,0,"EF0",0.05,10,13,"SSW","ROZET",13,"SSW","ROZET",44.1215,-105.3388,44.1215,-105.3388
201009,14,201009,14,253480,"KANSAS",2010,"September",0,0,0,0,0,0,"EF0",0.65,10,10,"ESE","BROWNVILLE",11,"ESE","BROWNVILLE",39.1493,-101.1683,39.1475,-101.1564
201011,30,201011,30,266955,"GEORGIA",2010,"November",0,0,0,0,500,0,"EF0",0.11,50,1,"W","JENKINSBURG",1,"W","JENKINSBURG",33.3192,-84.0536,33.3208,-84.0535
201007,14,201007,14,247479,"WISCONSIN",2010,"July",0,0,0,0,5e+05,0,"EF2",15.2,100,3,"W","BELDENVILLE",2,"N","OLIVET",44.7705,-92.5756,44.815,-92.2721
201007,14,201007,14,247473,"WISCONSIN",2010,"July",0,0,0,0,5e+05,0,"EF1",2.54,30,2,"W","HAMMOND",2,"N","HAMMOND",44.9837,-92.481,45.0109,-92.446
201007,14,201007,14,247480,"WISCONSIN",2010,"July",0,0,0,0,8e+05,0,"EF2",6.1,30,1,"SSE","EL PASO",2,"S","SPRING VALLEY",44.7611,-92.3459,44.8208,-92.2543
201007,27,201007,27,274894,"WISCONSIN",2010,"July",0,0,0,0,1e+05,0,"EF0",0.75,200,1,"WNW","BALSAM LAKE",0,"NE","BALSAM LAKE",45.4534,-92.4615,45.4524,-92.4461
201007,27,201007,27,274895,"WISCONSIN",2010,"July",0,0,0,0,1e+05,0,"EF1",1.18,50,2,"NW","TURTLE LAKE",1,"NNW","TURTLE LAKE",45.4161,-92.1798,45.4122,-92.1561
201012,31,201012,31,272958,"ILLINOIS",2010,"December",0,0,0,0,0,0,"EF0",0.14,50,2,"NNE","LEBANON",2,"NNE","LEBANON",38.6247,-89.7812,38.6259,-89.779
201012,31,201012,31,272951,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF1",1.7,175,1,"NE","BALLWIN",2,"SE","WINCHESTER",38.5935,-90.5559,38.6048,-90.5279
201012,31,201012,31,275090,"MISSOURI",2010,"December",6,0,1,0,1e+06,0,"EF3",5.79,440,2,"SSW","ST LOUIS WEISS ARPT",1,"NNW","MEACHAM PARK",38.5024,-90.4622,38.5614,-90.386
201012,31,201012,31,275087,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF0",2,20,3,"ESE","LONEDELL",4,"E","LONEDELL",38.3067,-90.7819,38.3282,-90.7571
201012,31,201012,31,273513,"MISSOURI",2010,"December",0,0,0,0,40000,0,"EF1",0.8,100,2,"E","KRAKOW",2,"ENE","KRAKOW",38.5003,-91.0222,38.5088,-91.012
201012,31,201012,31,267568,"MISSOURI",2010,"December",2,0,0,0,2e+05,0,"EF1",5.27,250,3,"W","BRUNER",3,"N","ABADYL",37.0283,-93.0351,37.0875,-92.975
201012,14,201012,14,272912,"OREGON",2010,"December",2,0,0,0,1200000,0,"EF2",5,150,1,"NNW","AUMSVILLE",1,"ESE","SHAW",44.8398,-122.8789,44.8643,-122.835
201006,17,201006,17,238619,"MINNESOTA",2010,"June",0,0,0,0,0,0,"EF3",11.11,1320,3,"WNW","(AEL)ALBERT LEA ARPT",3,"ENE","BATH",43.702,-93.4188,43.8481,-93.326
201011,29,201011,29,267692,"MISSISSIPPI",2010,"November",0,0,0,0,250000,0,"EF1",1.68,150,3,"NNW","WEST PT",4,"N","WEST PT",33.6401,-88.67,33.6579,-88.65
201012,31,201012,31,272950,"MISSOURI",2010,"December",0,0,0,0,0,0,"EF1",0.81,150,6,"W","HOENE SPG",6,"W","HOENE SPG",38.4526,-90.7366,38.4575,-90.7229
201012,31,201012,31,267576,"MISSOURI",2010,"December",4,0,0,0,9e+07,0,"EF3",7.5,500,2,"W","BLOODLAND",3,"ENE","(TBN)FT LEONARD WOOD",37.6857,-92.1901,37.7642,-92.0872
201012,30,201012,30,267563,"MISSOURI",2010,"December",0,0,0,0,50000,0,"EF0",0.25,30,2,"NW","BLUE EYE",2,"NW","BLUE EYE",36.5254,-93.4262,36.5285,-93.4238
201012,31,201012,31,267577,"MISSOURI",2010,"December",6,0,2,0,1e+06,0,"EF3",11,500,2,"ENE","ROLLA DOWNTOWN ARPT",3,"WNW","FLAG SPGS",37.9394,-91.8018,38.0438,-91.6572
201003,8,201003,8,210292,"OKLAHOMA",2010,"March",0,0,0,0,1e+06,0,"EF2",6.5,100,7,"SW","HAMMON",0,"ESE","HAMMON",35.5635,-99.4618,35.6288,-99.377
201011,25,201011,25,268903,"LOUISIANA",2010,"November",0,0,0,0,10000,0,"EF0",0.34,25,2,"W","EVANGELINE",2,"WNW","EVANGELINE",30.2729,-92.5989,30.2768,-92.5955
201001,20,201001,20,203446,"LOUISIANA",2010,"January",0,0,0,0,0,0,"EF0",4.6,300,4,"NW","HAGEWOOD",4,"S","POWHATAN",31.7667,-93.2623,31.8052,-93.1984
201001,20,201001,20,203448,"TEXAS",2010,"January",0,0,0,0,1500000,0,"EF3",7.63,1087,4,"NE","CROSSROADS",3,"NNE","WASKOM",32.4869,-94.1689,32.5182,-94.0432
201012,31,201012,31,268145,"MISSISSIPPI",2010,"December",0,0,0,0,2000,0,"EF0",1.38,50,1,"S","STAR",1,"ESE","STAR",32.0824,-90.0529,32.0923,-90.0324
